GL1;0.25;1391781731
GL1;0.25;1391781731
GL2;0.25;1391781731
GL2;0.25;1391781731
GL3;0.25;1391781731
GL3;0.25;1391781731
GL4;0.25;1391781731
GL4;0.25;1391781731
GL5;0.25;1391781731
GL5;0.25;1391781731
GL6;0.25;1391781731
GL6;0.25;1391781731
GL7;0.25;1391781731
GL7;0.25;1391781731
GL8;0.25;1391781731
GL8;0.25;1391781731
ML2;0.25;1391781731
ML2;0.25;1391781731
ML3;0.25;1391781731
ML3;0.25;1391781731
ML4;0.25;1391781731
ML4;0.25;1391781731
ML5;0.25;1391781731
ML5;0.25;1391781731
ML6;0.25;1391781731
ML6;0.25;1391781731
ML7;0.25;1391781731
ML7;0.25;1391781731
ML8;0.25;1391781731
ML8;0.25;1391781731
NY2;0.25;1391781731
NY2;0.25;1391781731
NY3;0.25;1391781731
NY3;0.25;1391781731
NY4;0.25;1391781731
NY4;0.25;1391781731
NY5;0.25;1391781731
NY5;0.25;1391781731
NY6;0.25;1391781731
NY6;0.25;1391781731
NY7;0.25;1391781731
NY7;0.25;1391781731
NY8;0.25;1391781731
NY8;0.25;1391781731
GL2;4.5;1391781731
NY7;2.5;1391781854
GL2;45;1391781917
NY5;27;1391781952
ML8;7.5;1391782010
GL1;13.5;1391782064
NY7;9;1391782160
GL1;13.5;1391782183
NY7;13.5;1391782243
GL1;4.5;1391782296
GL1;4.5;1391782308
GL3;11;1391782399
NY5;13.5;1391782408
GL3;4.5;1391782421
GL3;5;1391782436
NY3;19.5;1391782460
NY7;9;1391782472
NY7;4.5;1391782484
GL2;24;1391782568
ML4;13.5;1391782597
GL1;10;1391782610
NY8;9;1391782627
NY2;7.5;1391782715
NY7;9;1391782738
ML8;15;1391782751
ML3;6;1391782755
NY5;1;1391782777
GL6;2;1391782779
ML4;4;1391782786
ML4;0.5;1391782788
NY5;9;1391782794
NY5;3.5;1391782808
GL6;0.5;1391782814
GL3;4.5;1391782891
NY7;13.5;1391782910
ML8;7.5;1391783017
GL3;5;1391783044
GL2;9;1391783073
GL2;2.5;1391783093
GL3;19.5;1391783120
GL2;4.5;1391783147
GL3;4.5;1391783186
GL3;7.5;1391783203
GL2;3;1391783223
ML5;2;1391783242
NY5;3;1391783289
ML3;9;1391783309
ML5;4;1391783331
ML2;7;1391783391
ML7;4.5;1391783406
GL3;2;1391783409
ML6;5;1391783458
NY5;9;1391783507
GL1;2;1391783512
GL1;5;1391783517
NY5;9;1391783591
GL3;4.5;1391783591
GL3;13;1391783601
NY7;4.5;1391783630
NY5;4.5;1391783638
NY3;5;1391783702
GL3;0.5;1391783704
NY5;9;1391783724
NY3;8.5;1391783760
NY3;3;1391783780
GL1;11.5;1391783798
GL3;3;1391783879
NY2;5;1391783890
NY2;9;1391783958
GL1;13.5;1391783988
ML7;4.5;1391784045
NY7;9;1391784104
ML7;18;1391784171
NY5;3.5;1391784210
NY5;1;1391784217
GL3;4.5;1391784279
NY5;4.5;1391784285
GL4;5;1391784290
GL3;4.5;1391784321
GL1;10.5;1391784324
NY7;4.5;1391784340
GL3;13.5;1391784416
NY5;22.5;1391784438
GL2;4.5;1391784441
NY7;9;1391784483
GL3;4.5;1391784569
GL3;2;1391784598
GL1;2.5;1391784627
GL2;27;1391784652
GL3;9;1391784750
GL1;4.5;1391784760
NY7;13.5;1391784829
NY7;4.5;1391784834
NY7;4.5;1391784871
NY3;7.5;1391784889
NY7;4.5;1391784943
GL3;13.5;1391785023
GL2;13;1391785046
GL1;9;1391785069
ML8;54;1391785113
ML6;5;1391785115
NY7;3;1391785129
NY3;4.5;1391785130
GL3;4.5;1391785165
GL1;4.5;1391785200
NY2;13.5;1391785240
GL1;4.5;1391785244
ML7;13.5;1391785324
GL1;15;1391785354
ML7;2.5;1391785442
GL1;4.5;1391785535
ML8;4.5;1391785545
NY8;9;1391785608
GL5;2.5;1391785640
GL7;2.5;1391785643
GL8;2.5;1391785650
GL1;9;1391785791
GL1;4.5;1391785830
GL3;4.5;1391785845
ML7;2.5;1391785880
GL3;4.5;1391785895
ML7;2.5;1391785934
NY5;9;1391786015
NY5;9;1391786092
NY5;4.5;1391786099
ML7;4.5;1391786116
GL8;13.5;1391786154
GL6;7.5;1391786172
ML7;5;1391786204
GL4;7.5;1391786293
NY7;5;1391786343
NY4;7.5;1391786385
GL1;27;1391786396
GL7;5;1391786446
GL3;2;1391786456
GL5;2;1391786539
NY5;45;1391786580
GL5;2;1391786595
NY8;7.5;1391786598
GL7;2.5;1391786611
NY8;2.5;1391786641
GL6;5;1391786709
NY8;2.5;1391786711
GL3;9;1391786719
GL3;4.5;1391786782
ML8;2.5;1391786809
GL1;9;1391786852
GL4;9;1391786863
ML6;5;1391786866
GL4;5;1391786923
GL2;4.5;1391786961
ML7;18;1391786988
ML5;4.5;1391787047
GL2;9;1391787060
ML7;5;1391787118
ML2;9;1391787132
GL2;4;1391787156
NY7;90;1391787314
ML7;7.5;1391787358
ML6;4.5;1391787368
GL2;4.5;1391787394
GL1;4.5;1391787397
GL4;4.5;1391787438
GL4;2.5;1391787490
GL3;9;1391787506
GL3;15;1391787547
GL1;2.5;1391787575
GL4;2.5;1391787593
NY3;8.5;1391787609
NY3;5;1391787614
NY2;9;1391787639
ML6;2;1391787666
GL1;9;1391787671
GL6;2.5;1391787673
NY3;4.5;1391787714
GL7;4.5;1391787737
NY8;10.5;1391787856
ML3;7.5;1391787890
GL1;4.5;1391787915
NY3;6;1391787938
ML7;4.5;1391787957
NY7;4.5;1391788049
GL5;5;1391788118
NY4;5;1391788121
ML8;7.5;1391788143
ML8;27;1391788167
GL6;4.5;1391788178
GL3;9;1391788197
GL1;4.5;1391788201
ML5;2;1391788206
NY5;9;1391788287
ML7;4.5;1391788378
GL2;4.5;1391788496
NY8;12;1391788510
NY5;45;1391788520
NY2;2.5;1391788534
NY2;2.5;1391788556
NY2;4.5;1391788592
GL4;4.5;1391788600
NY6;2.5;1391788607
NY2;4.5;1391788651
NY8;2.5;1391788667
GL5;2.5;1391788678
ML2;2.5;1391788682
NY2;2.5;1391788692
ML7;9;1391788825
GL2;3;1391788842
GL4;4.5;1391788913
NY8;5;1391788966
ML6;5;1391788974
NY8;2.5;1391789034
GL2;4.5;1391789056
ML7;9;1391789077
NY7;112.5;1391789132
GL4;2.5;1391789137
ML7;4.5;1391789158
ML3;2.5;1391789186
GL3;2;1391789228
GL3;9;1391789239
NY7;2.5;1391789256
ML7;4.5;1391789261
NY3;4.5;1391789356
NY3;9;1391789466
NY3;5;1391789471
GL2;2;1391789510
GL2;4.5;1391789544
GL8;18;1391789610
GL4;4;1391789618
ML2;4.5;1391789632
ML2;4.5;1391789669
ML7;4.5;1391789724
ML7;45;1391789746
GL3;2;1391789793
ML5;4;1391789818
GL2;4.5;1391789885
ML5;13.5;1391789899
GL1;4.5;1391789919
ML5;2.5;1391789969
GL2;4.5;1391790037
GL1;13.5;1391790054
NY8;2.5;1391790080
ML2;6.5;1391790101
ML5;1;1391790112
GL1;22.5;1391790179
NY8;4.5;1391790185
GL6;9;1391790200
ML3;13.5;1391790293
GL8;3;1391790298
GL3;9;1391790318
GL8;13.5;1391790331
GL8;1;1391790345
GL3;13.5;1391790354
GL1;13.5;1391790372
GL3;9;1391790384
GL3;4.5;1391790410
GL8;7.5;1391790450
ML5;4.5;1391790464
GL8;0.5;1391790473
GL1;4.5;1391790502
GL2;4.5;1391790507
NY3;4.5;1391790518
GL8;2.5;1391790526
ML6;2;1391790686
NY5;2.5;1391790711
GL4;6;1391790721
ML5;13.5;1391790764
GL1;7.5;1391790771
NY5;9;1391790857
NY5;5;1391790864
ML2;2.5;1391790892
GL6;2.5;1391790941
ML5;2;1391790945
GL4;2.5;1391790955
NY7;4.5;1391790973
GL3;27.5;1391791014
ML7;9;1391791026
NY3;7;1391791040
NY7;135;1391791071
ML7;4.5;1391791076
GL8;2.5;1391791093
GL8;2;1391791176
GL2;13.5;1391791183
ML7;2.5;1391791197
NY5;12;1391791215
ML5;6;1391791299
GL1;5;1391791318
ML5;10;1391791397
NY5;16;1391791438
GL5;6;1391791516
ML2;4.5;1391791516
GL8;27;1391791541
NY5;4.5;1391791629
ML7;2.5;1391791664
GL4;14.5;1391791692
ML8;9;1391791762
ML2;5;1391791773
ML5;9;1391791830
GL1;13.5;1391791885
NY2;2.5;1391791922
ML5;13.5;1391791933
GL6;5;1391791965
GL6;2.5;1391791975
