### STARTED NEW RUN: 1455285411
1455288225;GL2;15;6;0;0;0;0;130.225.237.110
1455288387;NY7;2.5;1;0;0;0;0;130.225.237.186
1455288483;GL3;7.5;3;0;0;0;0;130.225.237.110
1455288507;NY5;5;2;0;0;0;0;130.225.237.110
1455288551;ML2;10;4;0;0;0;0;130.225.237.186
1455288561;GL3;5;2;0;0;0;0;130.225.237.110
1455288597;ML2;2.5;1;0;0;0;0;130.225.237.110
1455288632;NY6;3.5;1;0;0;0;1;130.225.237.186
1455288636;ML7;3.5;1;0;0;0;1;130.225.237.186
1455288677;NY7;2.5;1;0;0;0;0;130.225.237.186
1455288700;GL3;2.5;1;0;0;0;0;130.225.237.110
1455288712;ML7;7.5;3;0;0;0;0;130.225.237.110
1455288922;ML7;2.5;1;0;0;0;0;130.225.237.110
1455288937;NY6;2.5;1;0;0;0;0;130.225.237.110
1455288947;ML2;7.5;3;0;0;0;0;130.225.237.110
1455288958;NY7;2.5;1;0;0;0;0;130.225.237.186
1455288989;GL3;7.5;3;0;0;0;0;130.225.237.110
1455289050;GL2;7;2;0;0;0;2;130.225.237.110
1455289126;ML8;7.5;3;0;0;0;0;130.225.237.110
1455289151;GL6;5;2;0;0;0;0;130.225.237.110
1455289183;NY5;7.5;3;0;0;0;0;130.225.237.110
1455289252;GL8;9;0;0;6;0;0;130.225.237.110
1455289263;GL1;5;2;0;0;0;0;130.225.237.110
1455289276;GL1;2.5;1;0;0;0;0;130.225.237.110
1455289296;GL1;7.5;3;0;0;0;0;130.225.237.110
1455289343;GL3;7.5;3;0;0;0;0;130.225.237.110
1455289386;GL4;7.5;3;0;0;0;0;130.225.237.110
1455289407;ML4;2.5;1;0;0;0;0;130.225.237.110
1455289438;ML4;10;4;0;0;0;0;130.225.237.110
1455289532;NY7;54;0;27;0;0;0;130.225.237.186
1455289594;NY7;67.5;27;0;0;0;0;130.225.237.186
1455289635;GL2;2.5;1;0;0;0;0;130.225.237.186
1455289702;ML6;7.5;3;0;0;0;0;130.225.237.110
1455289724;NY5;7.5;3;0;0;0;0;130.225.237.110
1455289741;NY5;10;0;0;0;0;10;130.225.237.110
1455289754;ML2;5;2;0;0;0;0;130.225.237.110
1455289779;GL5;7.5;3;0;0;0;0;130.225.237.186
1455289787;GL7;7.5;3;0;0;0;0;130.225.237.110
1455289839;ML2;2.5;1;0;0;0;0;130.225.237.186
1455289840;GL7;7.5;3;0;0;0;0;130.225.237.110
1455289885;GL6;7.5;3;0;0;0;0;130.225.237.186
1455289924;GL4;7.5;3;0;0;0;0;130.225.237.186
1455289948;GL2;10;4;0;0;0;0;130.225.237.110
1455289957;ML3;5;2;0;0;0;0;130.225.237.110
1455290010;ML3;7.5;3;0;0;0;0;130.225.237.110
1455290019;ML7;2.5;1;0;0;0;0;130.225.237.110
1455290090;GL3;7.5;3;0;0;0;0;130.225.237.110
1455290096;GL5;4.5;0;0;3;0;0;130.225.237.186
1455290118;GL3;7.5;3;0;0;0;0;130.225.237.110
1455290123;ML2;2;0;1;0;0;0;130.225.237.110
1455290160;ML4;7.5;3;0;0;0;0;130.225.237.110
1455290252;ML7;2.5;1;0;0;0;0;130.225.237.110
1455290313;ML2;7.5;3;0;0;0;0;130.225.237.110
1455290351;GL1;7.5;3;0;0;0;0;130.225.237.110
1455290395;ML7;4.5;1;1;0;0;0;130.225.237.186
1455290480;GL3;7.5;3;0;0;0;0;130.225.237.110
1455290519;GL4;2.5;1;0;0;0;0;130.225.237.110
1455290546;GL8;2.5;1;0;0;0;0;130.225.237.110
1455290577;GL8;2;0;1;0;0;0;130.225.237.110
1455290608;NY5;7.5;3;0;0;0;0;130.225.237.110
1455290616;GL6;7.5;3;0;0;0;0;130.225.237.186
1455290626;ML8;15;6;0;0;0;0;130.225.237.110
1455290631;GL8;2.5;1;0;0;0;0;130.225.237.110
1455290639;GL8;2.5;1;0;0;0;0;130.225.237.110
1455290640;ML7;2.5;1;0;0;0;0;130.225.237.186
1455290703;ML7;7.5;3;0;0;0;0;130.225.237.110
1455290721;NY5;2.5;1;0;0;0;0;130.225.237.110
1455290865;GL6;2.5;1;0;0;0;0;130.225.237.110
1455290903;ML4;6;0;3;0;0;0;130.225.237.186
1455291026;ML7;10;4;0;0;0;0;130.225.237.110
1455291036;ML5;10;2;2;0;0;1;130.225.237.110
1455291051;ML3;8;2;1;0;0;1;130.225.237.110
1455291080;GL2;15;6;0;0;0;0;130.225.237.110
1455291099;ML8;9;0;0;6;0;0;130.225.237.110
1455291104;NY3;7.5;3;0;0;0;0;130.225.237.186
1455291139;GL7;2.5;1;0;0;0;0;130.225.237.110
1455291155;GL7;2.5;1;0;0;0;0;130.225.237.186
1455291171;GL4;2.5;1;0;0;0;0;130.225.237.110
1455291198;NY5;14;3;0;0;13;0;130.225.237.186
1455291218;GL7;7.5;3;0;0;0;0;130.225.237.186
1455291232;GL7;7.5;3;0;0;0;0;130.225.237.186
1455291277;GL3;15;6;0;0;0;0;130.225.237.110
1455291297;GL7;7.5;3;0;0;0;0;130.225.237.186
1455291302;GL4;7.5;3;0;0;0;0;130.225.237.110
1455291314;NY5;2.5;1;0;0;0;0;130.225.237.110
1455291439;ML5;14.5;1;3;0;12;0;130.225.237.110
1455291709;GL3;7.5;3;0;0;0;0;130.225.237.110
1455291713;ML5;7.5;3;0;0;0;0;130.225.237.110
1455291728;GL8;2;0;1;0;0;0;130.225.237.186
1455291738;ML7;6;0;0;0;12;0;130.225.237.110
1455291792;GL8;4;0;2;0;0;0;130.225.237.186
1455291821;ML4;10;4;0;0;0;0;130.225.237.186
1455291849;NY4;2.5;1;0;0;0;0;130.225.237.110
1455291978;GL8;4;0;2;0;0;0;130.225.237.186
1455292030;GL8;5;2;0;0;0;0;130.225.237.186
1455292057;ML5;10;4;0;0;0;0;130.225.237.186
1455292114;GL4;25;10;0;0;0;0;130.225.237.110
1455292127;NY7;2.5;1;0;0;0;0;130.225.237.110
1455292181;ML8;15;6;0;0;0;0;130.225.237.110
1455292225;ML7;30;6;6;0;0;3;130.225.237.110
1455292237;GL2;24;0;12;0;0;0;130.225.237.186
1455292257;GL3;15;6;0;0;0;0;130.225.237.110
1455292269;GL3;15;6;0;0;0;0;130.225.237.110
1455292274;ML8;22.5;9;0;0;0;0;130.225.237.110
1455292289;NY5;20;0;0;0;0;20;130.225.237.110
1455292294;NY7;24;0;12;0;0;0;130.225.237.186
1455292301;NY5;25;10;0;0;0;0;130.225.237.110
1455292307;GL3;15;6;0;0;0;0;130.225.237.110
1455292346;NY7;48;0;0;0;96;0;130.225.237.186
1455292353;NY7;12;0;6;0;0;0;130.225.237.186
1455292369;ML4;13.5;3;0;0;12;0;130.225.237.110
1455292435;ML4;11;2;0;0;12;0;130.225.237.186
1455292437;NY5;30;12;0;0;0;0;130.225.237.110
1455292446;GL5;15;6;0;0;0;0;130.225.237.186
1455292460;NY5;10;0;5;0;0;0;130.225.237.110
1455292472;GL7;24;0;0;0;48;0;130.225.237.186
1455292475;GL3;45;18;0;0;0;0;130.225.237.110
1455292476;GL7;2.5;1;0;0;0;0;130.225.237.186
1455292547;GL3;5;2;0;0;0;0;130.225.237.110
1455292559;GL3;45;18;0;0;0;0;130.225.237.110
1455292571;GL3;10;4;0;0;0;0;130.225.237.110
1455292589;GL3;15;6;0;0;0;0;130.225.237.110
1455292670;GL2;41;11;0;9;0;0;130.225.237.110
1455292696;GL3;7.5;3;0;0;0;0;130.225.237.186
1455292702;GL8;12;3;0;3;0;0;130.225.237.186
1455292773;ML2;42;12;0;0;0;12;130.225.237.110
1455292804;GL3;45;18;0;0;0;0;130.225.237.110
1455292809;GL8;8;0;4;0;0;0;130.225.237.186
1455292820;GL8;9;2;2;0;0;0;130.225.237.186
1455292842;GL1;2.5;1;0;0;0;0;130.225.237.110
1455292940;ML6;50;0;25;0;0;0;130.225.237.186
1455292946;GL1;12.5;5;0;0;0;0;130.225.237.110
1455292965;NY7;2;0;1;0;0;0;130.225.237.186
1455293022;GL6;14;4;2;0;0;0;130.225.237.186
1455293031;ML5;5;2;0;0;0;0;130.225.237.110
1455293077;ML5;2.5;1;0;0;0;0;130.225.237.110
1455293164;ML7;142.5;57;0;0;0;0;130.225.237.110
1455293256;ML8;9;0;0;6;0;0;130.225.237.110
1455293368;ML2;5;2;0;0;0;0;130.225.237.110
1455293442;GL4;19.5;6;0;3;0;0;130.225.237.186
1455293510;GL2;90.5;19;5;21;3;0;130.225.237.186
1455293649;NY7;37.5;15;0;0;0;0;130.225.237.186
1455293658;ML3;7.5;3;0;0;0;0;130.225.237.110
1455293659;NY7;4.5;0;0;3;0;0;130.225.237.186
1455293667;NY7;15;6;0;0;0;0;130.225.237.186
1455293697;GL6;5;2;0;0;0;0;130.225.237.110
1455293751;NY3;7.5;3;0;0;0;0;130.225.237.110
1455293791;NY4;2.5;1;0;0;0;0;130.225.237.110
1455293811;NY7;4.5;0;0;3;0;0;130.225.237.186
1455293933;NY7;4.5;0;0;3;0;0;130.225.237.186
1455293948;NY7;9;0;0;6;0;0;130.225.237.186
1455293991;NY6;6;0;3;0;0;0;130.225.237.186
1455294002;GL2;22.5;9;0;0;0;0;130.225.237.110
1455294016;GL2;30;0;15;0;0;0;130.225.237.110
1455294085;ML4;7.5;3;0;0;0;0;130.225.237.186
1455294151;ML8;16.5;3;0;6;0;0;130.225.237.110
1455294157;ML6;13.5;3;0;4;0;0;130.225.237.110
1455294177;ML6;2.5;1;0;0;0;0;130.225.237.186
1455294180;ML6;2.5;1;0;0;0;0;130.225.237.186
1455294182;ML6;2;0;1;0;0;0;130.225.237.186
1455294207;ML7;10;4;0;0;0;0;130.225.237.110
1455294267;GL1;7.5;3;0;0;0;0;130.225.237.110
1455294343;GL7;7.5;3;0;0;0;0;130.225.237.186
1455294359;GL6;12;3;0;3;0;0;130.225.237.110
1455294459;ML6;20.5;0;7;0;13;0;130.225.237.110
1455294478;GL1;25;10;0;0;0;0;130.225.237.110
1455294493;GL6;7.5;3;0;0;0;0;130.225.237.110
1455294503;ML6;2;0;1;0;0;0;130.225.237.110
1455294554;ML2;15;6;0;0;0;0;130.225.237.186
1455294562;NY7;2.5;1;0;0;0;0;130.225.237.186
1455294563;GL3;7.5;3;0;0;0;0;130.225.237.110
1455294574;GL6;4.5;1;1;0;0;0;130.225.237.110
1455294582;NY2;7.5;3;0;0;0;0;130.225.237.110
1455294585;NY3;2.5;1;0;0;0;0;130.225.237.110
1455294589;ML6;4.5;0;0;3;0;0;130.225.237.110
1455294605;ML6;2;0;1;0;0;0;130.225.237.186
1455294618;NY7;12;0;0;0;24;0;130.225.237.186
1455294633;ML6;40;16;0;0;0;0;130.225.237.110
1455294644;ML6;4.5;0;0;3;0;0;130.225.237.110
1455294645;GL7;2.5;1;0;0;0;0;130.225.237.186
1455294649;ML5;5;2;0;0;0;0;130.225.237.110
1455294690;ML6;4.5;0;0;3;0;0;130.225.237.110
1455294698;GL6;3;0;0;2;0;0;130.225.237.110
1455294704;ML6;1.5;0;0;1;0;0;130.225.237.110
1455294709;NY7;2.5;1;0;0;0;0;130.225.237.186
1455294718;GL7;2.5;1;0;0;0;0;130.225.237.186
1455294754;NY7;2.5;1;0;0;0;0;130.225.237.186
1455294808;ML6;4.5;0;0;3;0;0;130.225.237.110
1455294850;NY7;5;2;0;0;0;0;130.225.237.186
1455294882;NY6;6;0;3;0;0;0;130.225.237.186
1455294971;NY3;7.5;3;0;0;0;0;130.225.237.110
1455295055;GL6;6;0;3;0;0;0;130.225.237.186
1455295077;GL3;7.5;3;0;0;0;0;130.225.237.110
1455295140;ML6;2;0;1;0;0;0;130.225.237.186
1455295145;ML6;2;0;1;0;0;0;130.225.237.186
1455295155;ML7;12;0;1;0;20;0;130.225.237.110
1455295157;ML7;2;0;1;0;0;0;130.225.237.110
1455295159;NY7;2;0;1;0;0;0;130.225.237.110
1455295163;ML6;6;0;0;0;12;0;130.225.237.110
1455295236;ML6;13.5;0;0;9;0;0;130.225.237.110
1455295294;ML4;10.5;3;0;0;0;3;130.225.237.186
1455295368;ML6;25.5;0;0;17;0;0;130.225.237.110
1455295405;ML6;1.5;0;0;1;0;0;130.225.237.110
1455295411;ML6;2.5;1;0;0;0;0;130.225.237.110
1455295439;NY3;4.5;0;0;3;0;0;130.225.237.110
1455295439;ML6;5;2;0;0;0;0;130.225.237.186
1455295448;NY5;7.5;3;0;0;0;0;130.225.237.186
1455295463;GL6;5;2;0;0;0;0;130.225.237.186
1455295467;NY5;5;2;0;0;0;0;130.225.237.110
1455295483;ML6;2.5;1;0;0;0;0;130.225.237.110
1455295555;GL6;4;1;0;1;0;0;130.225.237.110
1455295627;ML6;23;8;0;2;0;0;130.225.237.186
1455295654;NY5;4;0;2;0;0;0;130.225.237.186
1455295688;ML8;10;4;0;0;0;0;130.225.237.186
1455295692;ML8;5;2;0;0;0;0;130.225.237.186
1455295710;ML6;2;0;1;0;0;0;130.225.237.186
1455295759;NY7;2.5;1;0;0;0;0;130.225.237.186
1455295762;ML6;6;1;1;1;0;0;130.225.237.186
1455295862;GL2;5;2;0;0;0;0;130.225.237.186
1455295871;GL8;5;2;0;0;0;0;130.225.237.186
1455295879;GL4;7.5;3;0;0;0;0;130.225.237.186
1455295882;ML6;10;4;0;0;0;0;130.225.237.186
1455295891;ML5;15;6;0;0;0;0;130.225.237.186
1455295922;ML8;12.5;5;0;0;0;0;130.225.237.186
1455295966;NY7;13.5;0;0;9;0;0;130.225.237.186
1455295970;ML6;10;4;0;0;0;0;130.225.237.186
1455296025;GL3;7.5;3;0;0;0;0;130.225.237.186
1455296048;ML6;7.5;3;0;0;0;0;130.225.237.186
1455296062;GL8;5;2;0;0;0;0;130.225.237.186
1455296070;ML2;2;0;1;0;0;0;130.225.237.186
1455296121;ML7;5;2;0;0;0;0;130.225.237.186
1455296123;ML6;4.5;0;0;3;0;0;130.225.237.186
1455296135;GL4;7.5;3;0;0;0;0;130.225.237.186
1455296190;GL7;2.5;1;0;0;0;0;130.225.237.186
1455296198;ML3;7.5;3;0;0;0;0;130.225.237.110
1455296245;ML6;7.5;3;0;0;0;0;130.225.237.186
1455296247;ML6;2;0;1;0;0;0;130.225.237.110
1455296287;NY7;6;0;2;0;0;2;130.225.237.186
1455296300;ML6;7.5;3;0;0;0;0;130.225.237.110
1455296328;ML5;10;4;0;0;0;0;130.225.237.186
1455296358;ML6;2;0;1;0;0;0;130.225.237.110
1455296382;ML6;17.5;7;0;0;0;0;130.225.237.110
1455296390;NY7;7.5;3;0;0;0;0;130.225.237.186
1455296412;GL3;7.5;3;0;0;0;0;130.225.237.110
1455296430;GL3;15;6;0;0;0;0;130.225.237.110
1455296462;GL7;7.5;3;0;0;0;0;130.225.237.186
1455296507;ML6;3;0;0;2;0;0;130.225.237.110
1455296549;GL7;2.5;1;0;0;0;0;130.225.237.186
1455296552;NY5;7.5;3;0;0;0;0;130.225.237.110
1455296601;NY8;8;2;0;2;0;0;130.225.237.110
1455296652;NY5;5;2;0;0;0;0;130.225.237.110
1455296681;GL4;7.5;3;0;0;0;0;130.225.237.110
1455296757;ML6;2.5;1;0;0;0;0;130.225.237.186
1455296758;ML6;38;4;8;8;0;0;130.225.237.110
1455296770;GL3;7.5;3;0;0;0;0;130.225.237.110
1455296904;GL2;4.5;0;0;3;0;0;130.225.237.186
1455296925;GL3;15;6;0;0;0;0;130.225.237.110
1455296936;ML6;12;0;0;0;0;12;130.225.237.110
1455296969;NY7;2.5;1;0;0;0;0;130.225.237.186
1455297016;GL7;2.5;1;0;0;0;0;130.225.237.186
1455297020;GL2;2.5;1;0;0;0;0;130.225.237.186
1455297047;GL2;16.5;3;0;6;0;0;130.225.237.186
1455297162;GL2;15;6;0;0;0;0;130.225.237.186
1455297185;ML3;2.5;1;0;0;0;0;130.225.237.186
1455297338;GL1;187.5;75;0;0;0;0;130.225.237.110
1455297349;ML7;24;0;0;0;0;24;130.225.237.186
1455297359;ML7;15;6;0;0;0;0;130.225.237.186
1455297367;NY6;6;0;3;0;0;0;130.225.237.186
1455297379;NY7;7.5;3;0;0;0;0;130.225.237.186
1455297480;GL6;7.5;3;0;0;0;0;130.225.237.110
1455297596;GL4;2.5;1;0;0;0;0;130.225.237.110
1455297666;NY7;15;6;0;0;0;0;130.225.237.186
1455297779;GL4;12;3;0;3;0;0;130.225.237.110
1455297817;GL8;5;2;0;0;0;0;130.225.237.186
1455297818;ML6;4.5;0;0;3;0;0;130.225.237.110
1455297872;GL3;7.5;3;0;0;0;0;130.225.237.110
1455297902;GL3;30;12;0;0;0;0;130.225.237.110
1455297907;NY4;7.5;3;0;0;0;0;130.225.237.110
1455297911;NY7;2.5;1;0;0;0;0;130.225.237.186
1455297912;ML6;5;2;0;0;0;0;130.225.237.110
1455297918;NY7;5;2;0;0;0;0;130.225.237.186
1455297940;GL7;7.5;3;0;0;0;0;130.225.237.186
1455297991;NY3;7.5;3;0;0;0;0;130.225.237.110
1455298000;GL1;10;0;0;0;0;10;130.225.237.110
1455298004;ML6;2.5;1;0;0;0;0;130.225.237.110
1455298164;GL2;6;0;3;0;0;0;130.225.237.186
1455298245;NY7;2.5;1;0;0;0;0;130.225.237.186
1455298252;ML6;10.5;0;0;7;0;0;130.225.237.186
1455298280;GL8;4;0;2;0;0;0;130.225.237.110
1455298323;NY5;7.5;3;0;0;0;0;130.225.237.110
1455298366;NY7;14.5;1;0;0;24;0;130.225.237.110
1455298447;NY3;7.5;3;0;0;0;0;130.225.237.110
1455298527;GL1;7.5;3;0;0;0;0;130.225.237.110
1455298599;NY2;3;0;0;0;0;3;130.225.237.186
1455298655;NY7;2.5;1;0;0;0;0;130.225.237.186
1455298720;GL8;13.5;0;0;9;0;0;130.225.237.186
1455298762;NY5;17.5;7;0;0;0;0;130.225.237.110
1455298804;GL5;2.5;1;0;0;0;0;130.225.237.186
1455298884;ML6;14;0;0;0;0;14;130.225.237.110
1455299069;GL3;2;0;1;0;0;0;130.225.237.110
1455299077;ML7;7.5;3;0;0;0;0;130.225.237.110
1455299086;ML7;12;0;0;0;0;12;130.225.237.110
1455299089;GL3;10;4;0;0;0;0;130.225.237.110
1455299101;GL2;19.5;7;1;0;0;0;130.225.237.110
1455299111;ML6;10;0;5;0;0;0;130.225.237.110
1455299127;ML4;5;2;0;0;0;0;130.225.237.186
1455299248;GL2;7.5;3;0;0;0;0;130.225.237.110
1455299295;ML2;2.5;1;0;0;0;0;130.225.237.110
1455299307;GL5;14;4;0;0;0;4;130.225.237.110
1455299338;ML5;12;0;0;0;0;12;130.225.237.110
1455299375;ML3;8;0;4;0;0;0;130.225.237.110
1455299393;NY3;7.5;3;0;0;0;0;130.225.237.110
1455299397;GL3;7.5;3;0;0;0;0;130.225.237.110
1455299477;ML6;7;2;0;0;0;2;130.225.237.186
1455299485;GL8;2;0;1;0;0;0;130.225.237.186
1455299536;GL4;6.5;2;0;1;0;0;130.225.237.110
1455299576;GL3;7.5;3;0;0;0;0;130.225.237.110
1455299615;GL2;2.5;1;0;0;0;0;130.225.237.110
1455299699;GL4;2.5;1;0;0;0;0;130.225.237.110
1455299734;GL3;7.5;3;0;0;0;0;130.225.237.110
1455299755;NY7;7.5;3;0;0;0;0;130.225.237.110
1455299776;GL3;7.5;3;0;0;0;0;130.225.237.110
1455299809;NY7;7.5;3;0;0;0;0;130.225.237.186
1455299889;GL6;2.5;1;0;0;0;0;130.225.237.110
1455299893;ML6;7.5;3;0;0;0;0;130.225.237.110
1455299913;ML6;2.5;1;0;0;0;0;130.225.237.110
1455299929;NY7;115.5;27;24;0;0;0;130.225.237.186
1455299945;NY7;7.5;3;0;0;0;0;130.225.237.186
1455300079;NY7;7.5;3;0;0;0;0;130.225.237.186
1455300113;ML6;11;1;2;3;0;0;130.225.237.110
1455300149;NY5;5;2;0;0;0;0;130.225.237.186
1455300181;GL3;7.5;3;0;0;0;0;130.225.237.110
1455300226;NY5;7.5;3;0;0;0;0;130.225.237.186
1455300325;ML6;8;0;4;0;0;0;130.225.237.110
1455300349;GL3;12.5;5;0;0;0;0;130.225.237.110
1455300355;GL6;7.5;3;0;0;0;0;130.225.237.110
1455300396;ML4;7.5;3;0;0;0;0;130.225.237.186
1455300500;NY5;7.5;3;0;0;0;0;130.225.237.110
1455300521;NY3;15;6;0;0;0;0;130.225.237.110
1455300543;ML6;5;2;0;0;0;0;130.225.237.110
1455300570;NY5;5;2;0;0;0;0;130.225.237.110
1455300580;GL8;10;4;0;0;0;0;130.225.237.110
1455300741;GL5;6;0;0;4;0;0;130.225.237.110
1455300785;GL5;7.5;3;0;0;0;0;130.225.237.186
1455300805;ML3;27.5;11;0;0;0;0;130.225.237.110
1455300808;GL4;7.5;3;0;0;0;0;130.225.237.186
1455300814;ML6;10;0;5;0;0;0;130.225.237.110
1455300868;GL5;2.5;1;0;0;0;0;130.225.237.110
1455300900;GL6;7.5;3;0;0;0;0;130.225.237.186
1455300908;GL6;9;0;0;6;0;0;130.225.237.186
1455300949;NY3;7.5;3;0;0;0;0;130.225.237.110
1455300990;GL4;2.5;1;0;0;0;0;130.225.237.110
1455301016;ML6;50;8;15;0;0;0;130.225.237.186
1455301141;GL4;2.5;1;0;0;0;0;130.225.237.110
1455301189;ML7;7.5;3;0;0;0;0;130.225.237.186
1455301215;ML5;5;2;0;0;0;0;130.225.237.110
1455301419;GL2;7.5;3;0;0;0;0;130.225.237.110
1455301429;ML6;5;0;0;0;0;5;130.225.237.110
1455301435;ML6;7.5;3;0;0;0;0;130.225.237.110
1455301473;ML4;2.5;1;0;0;0;0;130.225.237.186
1455301475;ML6;30;0;12;4;0;0;130.225.237.110
1455301481;GL3;15;6;0;0;0;0;130.225.237.110
1455301489;NY7;10.5;3;0;2;0;0;130.225.237.186
1455301523;NY5;7.5;3;0;0;0;0;130.225.237.110
1455301529;GL4;17;6;0;0;4;0;130.225.237.186
1455301530;ML7;5;2;0;0;0;0;130.225.237.110
1455301633;ML6;3.5;0;1;1;0;0;130.225.237.186
1455301638;GL7;7.5;3;0;0;0;0;130.225.237.186
1455301646;ML6;4;0;2;0;0;0;130.225.237.186
1455301734;NY7;7.5;3;0;0;0;0;130.225.237.186
1455301864;NY7;7.5;3;0;0;0;0;130.225.237.186
